"","h","lower","median","upper"
"424",0.623,2.09911915023949,2.52229435679643,3.07256307222941
"425",0.624,2.11582380547591,2.54252293852239,3.09671061995719
"426",0.625,2.13252846071232,2.56275152024835,3.12085816768496
"427",0.626,2.14923311594874,2.58298010197431,3.14500571541274
"428",0.627,2.16593777118516,2.60320868370026,3.16915326314052
"429",0.628,2.18264242642157,2.62343726542622,3.1933008108683
"430",0.629,2.19934708165799,2.64366584715218,3.21744835859607
"431",0.63,2.2160517368944,2.66389442887814,3.24159590632385
"432",0.631,2.23275639213082,2.6841230106041,3.26574345405163
"433",0.632,2.24946104736723,2.70435159233005,3.2898910017794
"434",0.633,2.26616570260365,2.72458017405601,3.31403854950718
"435",0.634,2.28287035784006,2.74480875578197,3.33818609723496
"436",0.635,2.29957501307648,2.76503733750793,3.36233364496274
"437",0.636,2.3162796683129,2.78526591923389,3.38648119269051
"438",0.637,2.33298432354931,2.80549450095984,3.41062874041829
"439",0.638,2.34968897878573,2.8257230826858,3.43477628814607
"440",0.639,2.36639363402214,2.84595166441176,3.45892383587385
"441",0.64,2.38309828925856,2.86618024613772,3.48307138360162
"442",0.641,2.39980294449497,2.88640882786367,3.5072189313294
"443",0.642,2.41650759973139,2.90663740958963,3.53136647905718
"444",0.643,2.4332122549678,2.92686599131559,3.55551402678496
"445",0.644,2.44991691020422,2.94709457304155,3.57966157451273
"446",0.645,2.46662156544064,2.96732315476751,3.60380912224051
"447",0.646,2.48332622067705,2.98755173649346,3.62795666996829
"448",0.647,2.50003087591347,3.00778031821942,3.65210421769606
"449",0.648,2.51673553114988,3.02800889994538,3.67625176542384
"450",0.649,2.5334401863863,3.04823748167134,3.70039931315162
"451",0.65,2.55014484162271,3.0684660633973,3.7245468608794
"452",0.651,2.56684949685913,3.08869464512325,3.74869440860717
"453",0.652,2.58355415209554,3.10892322684921,3.77284195633495
"454",0.653,2.60025880733196,3.12915180857517,3.79698950406273
"455",0.654,2.61696346256838,3.14938039030113,3.82113705179051
"456",0.655,2.63366811780479,3.16960897202708,3.84528459951828
"457",0.656,2.65037277304121,3.18983755375304,3.86943214724606
"458",0.657,2.66707742827762,3.210066135479,3.89357969497384
"459",0.658,2.68378208351404,3.23029471720496,3.91772724270162
"460",0.659,2.70199096771047,3.25238237962891,3.9442181740572
"461",0.66,2.72205611107813,3.27676419785453,3.9736009041126
"462",0.661,2.74212125444579,3.30114601608015,4.00298363416799
