"","h","lower","median","upper"
"460",0.879,1.70538685950929,1.9773812623615,2.38345301150624
"461",0.88,1.71552159724703,1.98860482895173,2.39569343079059
"462",0.881,1.72565633498477,1.99982839554196,2.40793385007495
"463",0.882,1.73579107272251,2.0110519621322,2.4201742693593
"464",0.883,1.74592581046025,2.02227552872243,2.43241468864366
"465",0.884,1.756060548198,2.03349909531267,2.44465510792801
"466",0.885,1.76619528593574,2.0447226619029,2.45689552721237
"467",0.886,1.77633002367348,2.05594622849314,2.46913594649672
"468",0.887,1.78646476141122,2.06716979508337,2.48137636578108
"469",0.888,1.79659949914896,2.07839336167361,2.49361678506544
"470",0.889,1.8067342368867,2.08961692826384,2.50585720434979
"471",0.89,1.81686897462444,2.10084049485407,2.51809762363415
"472",0.891,1.82700371236218,2.11206406144431,2.5303380429185
"473",0.892,1.83713845009992,2.12328762803454,2.54257846220286
"474",0.893,1.84727318783766,2.13451119462478,2.55481888148721
"475",0.894,1.8574079255754,2.14573476121501,2.56705930077157
"476",0.895,1.86754266331314,2.15695832780525,2.57929972005592
"477",0.896,1.87767740105088,2.16818189439548,2.59154013934028
"478",0.897,1.88781213878862,2.17940546098571,2.60378055862463
"479",0.898,1.89794687652637,2.19062902757595,2.61602097790899
"480",0.899,1.90808161426411,2.20185259416618,2.62826139719334
"481",0.9,1.91821635200185,2.21307616075642,2.6405018164777
"482",0.901,1.92835108973959,2.22429972734665,2.65274223576205
"483",0.902,1.93885879945142,2.23611485826028,2.66558189354658
"484",0.903,1.94997504238414,2.24889517306998,2.67939925625243
"485",0.904,1.96109128531686,2.26167548787968,2.69321661895828
"486",0.905,1.97220752824959,2.27445580268937,2.70703398166413
"487",0.906,1.98332377118231,2.28723611749907,2.72085134436998
"488",0.907,1.99444001411503,2.30001643230877,2.73466870707583
"489",0.908,2.00555625704775,2.31279674711846,2.74848606978168
"490",0.909,2.01667249998047,2.32557706192816,2.76230343248754
"491",0.91,2.02778874291319,2.33835737673786,2.77612079519339
"492",0.911,2.03890498584592,2.35113769154756,2.78993815789924
"493",0.912,2.05002122877864,2.36391800635725,2.80375552060509
"494",0.913,2.06113747171136,2.37669832116695,2.81757288331094
"495",0.914,2.07225371464408,2.38947863597665,2.83139024601679
"496",0.915,2.0833699575768,2.40225895078635,2.84520760872265
"497",0.916,2.09448620050952,2.41503926559604,2.8590249714285
"498",0.917,2.10560244344225,2.42781958040574,2.87284233413435
"499",0.918,2.11671868637497,2.44059989521544,2.8866596968402
"500",0.919,2.12783492930769,2.45338021002514,2.90047705954605
"501",0.92,2.13895117224041,2.46616052483483,2.9142944222519
"502",0.921,2.15006741517313,2.47894083964453,2.92811178495775
"503",0.922,2.16118365810585,2.49172115445423,2.9419291476636
"504",0.923,2.17229990103858,2.50450146926393,2.95574651036946
"505",0.924,2.1834161439713,2.51728178407362,2.96956387307531
"506",0.925,2.19453238690402,2.53006209888332,2.98338123578116
"507",0.926,2.20564862983674,2.54284241369302,2.99719859848701
"508",0.927,2.21676487276946,2.55562272850272,3.01101596119286
"509",0.928,2.22788111570218,2.56840304331241,3.02483332389871
"510",0.929,2.23899735863491,2.58118335812211,3.03865068660457
"511",0.93,2.25011360156763,2.59396367293181,3.05246804931042
"512",0.931,2.26122984450035,2.6067439877415,3.06628541201627
"513",0.932,2.27234608743307,2.6195243025512,3.08010277472212
"514",0.933,2.28346233036579,2.6323046173609,3.09392013742797
"515",0.934,2.29457857329851,2.64508493217059,3.10773750013382
"516",0.935,2.30569481623124,2.65786524698029,3.12155486283967
"517",0.936,2.31681105916396,2.67064556178999,3.13537222554552
"518",0.937,2.32792730209668,2.68342587659969,3.14918958825138
"519",0.938,2.3390435450294,2.69620619140938,3.16300695095723
"520",0.939,2.35015978796212,2.70898650621908,3.17682431366308
"521",0.94,2.3615881249972,2.72290484496335,3.19160551851992
"522",0.941,2.37309448555787,2.73710768969127,3.20662768391451
"523",0.942,2.38460084611854,2.75131053441918,3.2216498493091
"524",0.943,2.39610720667921,2.7655133791471,3.23667201470369
"525",0.944,2.40761356723987,2.77971622387502,3.25169418009828
"526",0.945,2.41911992780054,2.79391906860293,3.26671634549287
"527",0.946,2.43062628836121,2.80812191333085,3.28173851088746
"528",0.947,2.44213264892188,2.82232475805876,3.29676067628206
"529",0.948,2.45363900948255,2.83652760278668,3.31178284167664
"530",0.949,2.46514537004321,2.8507304475146,3.32680500707124
"531",0.95,2.47665173060388,2.86493329224251,3.34182717246583
"532",0.951,2.48815809116455,2.87913613697043,3.35684933786042
"533",0.952,2.49966445172522,2.89333898169834,3.37187150325501
"534",0.953,2.51117081228589,2.90754182642626,3.3868936686496
"535",0.954,2.52267717284655,2.92174467115417,3.40191583404419
"536",0.955,2.53418353340722,2.93594751588209,3.41693799943878
"537",0.956,2.54568989396789,2.95015036061,3.43196016483337
"538",0.957,2.55719625452856,2.96435320533792,3.44698233022796
"539",0.958,2.56870261508922,2.97855605006583,3.46200449562255
"540",0.959,2.58020897564989,2.99275889479375,3.47702666101714
"541",0.96,2.59171533621056,3.00696173952167,3.49204882641173
"542",0.961,2.60322169677123,3.02116458424958,3.50707099180632
"543",0.962,2.6147280573319,3.0353674289775,3.52209315720091
"544",0.963,2.62623441789256,3.04957027370541,3.5371153225955
"545",0.964,2.63774077845323,3.06377311843333,3.55213748799009
"546",0.965,2.6492471390139,3.07797596316125,3.56715965338469
"547",0.966,2.66075349957457,3.09217880788916,3.58218181877927
"548",0.967,2.67225986013524,3.10638165261708,3.59720398417387
"549",0.968,2.6837662206959,3.12058449734499,3.61222614956846
"550",0.969,2.69527258125657,3.13478734207291,3.62724831496305
"551",0.97,2.70677894181724,3.14899018680082,3.64227048035764
"552",0.971,2.71828530237791,3.16319303152874,3.65729264575223
"553",0.972,2.72979166293857,3.17739587625665,3.67231481114682
"554",0.973,2.74129802349924,3.19159872098457,3.68733697654141
"555",0.974,2.75280438405991,3.20580156571248,3.702359141936
"556",0.975,2.76431074462058,3.2200044104404,3.71738130733059
"557",0.976,2.77581710518125,3.23420725516832,3.73240347272518
"558",0.977,2.78732346574192,3.24841009989623,3.74742563811977
"559",0.978,2.79882982630258,3.26261294462415,3.76244780351436
"560",0.979,2.81033618686325,3.27681578935206,3.77746996890895
"561",0.98,2.82184254742392,3.29101863407998,3.79249213430354
"562",0.981,2.83334890798459,3.3052214788079,3.80751429969813
"563",0.982,2.84485526854525,3.31942432353581,3.82253646509272
"564",0.983,2.85707541458306,3.33406613872234,3.83809084181855
"565",0.984,2.87036623883657,3.3493664095968,3.85444353554122
"566",0.985,2.88365706309009,3.36466668047126,3.87079622926389
"567",0.986,2.8969478873436,3.37996695134572,3.88714892298656
"568",0.987,2.91023871159712,3.39526722222018,3.90350161670924
"569",0.988,2.92352953585063,3.41056749309463,3.91985431043191
"570",0.989,2.93682036010415,3.4258677639691,3.93620700415458
"571",0.99,2.95011118435766,3.44116803484355,3.95255969787725
"572",0.991,2.96340200861118,3.45646830571801,3.96891239159993
"573",0.992,2.97669283286469,3.47176857659247,3.9852650853226
"574",0.993,2.98998365711821,3.48706884746693,4.00161777904527
"575",0.994,3.00327448137172,3.50236911834139,4.01797047276794
"576",0.995,3.01656530562524,3.51766938921585,4.03432316649062
"577",0.996,3.02985612987875,3.5329696600903,4.05067586021329
"578",0.997,3.04314695413227,3.54826993096476,4.06702855393596
"579",0.998,3.05643777838578,3.56357020183922,4.08338124765863
"580",0.999,3.0697286026393,3.57887047271368,4.0997339413813
"581",1,3.08301942689281,3.59417074358814,4.11608663510398
"582",1.001,3.09631025114632,3.60947101446259,4.13243932882665
"583",1.002,3.10960107539984,3.62477128533705,4.14879202254932
"584",1.003,3.12289189965335,3.64007155621151,4.16514471627199
"585",1.004,3.13618272390687,3.65537182708597,4.18149740999467
"586",1.005,3.14947354816038,3.67067209796043,4.19785010371734
"587",1.006,3.1627643724139,3.68597236883489,4.21420279744001
"588",1.007,3.17527962813099,3.70159464426697,4.2321543625847
"589",1.008,3.18770870956626,3.71725269798323,4.25028358010962
"590",1.009,3.20013779100153,3.73291075169949,4.26841279763454
"591",1.01,3.2125668724368,3.74856880541575,4.28654201515946
"592",1.011,3.22499595387207,3.76422685913201,4.30467123268438
"593",1.012,3.23742503530734,3.77988491284827,4.3228004502093
"594",1.013,3.2498541167426,3.79554296656453,4.34092966773421
"595",1.014,3.26228319817787,3.81120102028079,4.35905888525913
"596",1.015,3.27471227961314,3.82685907399705,4.37718810278405
"597",1.016,3.28714136104841,3.84251712771331,4.39531732030897
"598",1.017,3.29957044248368,3.85817518142957,4.41344653783388
"599",1.018,3.31199952391895,3.87383323514583,4.4315757553588
"600",1.019,3.32442860535421,3.88949128886209,4.44970497288372
"601",1.02,3.33685768678948,3.90514934257835,4.46783419040864
"602",1.021,3.34928676822475,3.92080739629461,4.48596340793356
"603",1.022,3.36171584966002,3.93646545001087,4.50409262545848
"604",1.023,3.37414493109529,3.95212350372713,4.52222184298339
"605",1.024,3.38657401253056,3.9677815574434,4.54035106050831
"606",1.025,3.39900309396583,3.98343961115965,4.55848027803323
"607",1.026,3.4114321754011,3.99909766487592,4.57660949555815
"608",1.027,3.42386125683636,4.01475571859217,4.59473871308306
"609",1.028,3.43629033827163,4.03041377230844,4.61286793060798
"610",1.029,3.4487194197069,4.0460718260247,4.6309971481329
"611",1.03,3.46203365866019,4.06198332698123,4.64875451926507
"612",1.031,3.4766756338905,4.07827499879818,4.6659541208081
"613",1.032,3.49131760912082,4.09456667061513,4.68315372235114
"614",1.033,3.50595958435113,4.11085834243208,4.70035332389417
"615",1.034,3.52060155958145,4.12715001424903,4.71755292543721
"616",1.035,3.53524353481177,4.14344168606597,4.73475252698025
"617",1.036,3.54988551004208,4.15973335788292,4.75195212852328
"618",1.037,3.5645274852724,4.17602502969987,4.76915173006632
"619",1.038,3.57916946050271,4.19231670151682,4.78635133160936
"620",1.039,3.59381143573303,4.20860837333377,4.80355093315239
"621",1.04,3.60845341096335,4.22490004515072,4.82075053469543
"622",1.041,3.62309538619366,4.24119171696766,4.83795013623846
"623",1.042,3.63773736142398,4.25748338878461,4.8551497377815
"624",1.043,3.65237933665429,4.27377506060156,4.87234933932454
"625",1.044,3.66702131188461,4.29006673241851,4.88954894086757
"626",1.045,3.68166328711492,4.30635840423546,4.90674854241061
"627",1.046,3.69630526234524,4.32265007605241,4.92394814395365
"628",1.047,3.71094723757555,4.33894174786936,4.94114774549668
"629",1.048,3.72558921280587,4.35523341968631,4.95834734703972
"630",1.049,3.74023118803618,4.37152509150325,4.97554694858275
"631",1.05,3.7548731632665,4.3878167633202,4.99274655012579
"632",1.051,3.76951513849682,4.40410843513715,5.00994615166882
"633",1.052,3.78415711372713,4.4204001069541,5.02714575321186
"634",1.053,3.79879908895745,4.43669177877105,5.0443453547549
"635",1.054,3.8139478931534,4.45354461809526,5.06440242934501
"636",1.055,3.82915301167886,4.47045980936472,5.08477700094035
"637",1.056,3.84435813020433,4.48737500063419,5.1051515725357
"638",1.057,3.85956324872979,4.50429019190365,5.12552614413104
"639",1.058,3.87476836725526,4.52120538317311,5.14590071572639
"640",1.059,3.88997348578072,4.53812057444257,5.16627528732173
"641",1.06,3.90517860430619,4.55503576571204,5.18664985891708
"642",1.061,3.92038372283165,4.5719509569815,5.20702443051242
"643",1.062,3.93558884135712,4.58886614825096,5.22739900210777
"644",1.063,3.95079395988258,4.60578133952043,5.24777357370311
"645",1.064,3.96599907840805,4.62269653078989,5.26814814529846
"646",1.065,3.98120419693351,4.63961172205935,5.2885227168938
"647",1.066,3.99629504598747,4.6565333106233,5.30859220365543
"648",1.067,4.01092881715539,4.67348048836515,5.32744135108223
"649",1.068,4.02556258832333,4.69042766610702,5.34629049850903
"650",1.069,4.04019635949125,4.70737484384887,5.36513964593583
"651",1.07,4.05483013065918,4.72432202159073,5.38398879336263
"652",1.071,4.06946390182711,4.74126919933259,5.40283794078942
"653",1.072,4.08409767299504,4.75821637707445,5.42168708821622
"654",1.073,4.09873144416297,4.77516355481631,5.44053623564302
"655",1.074,4.1133652153309,4.79211073255817,5.45938538306982
"656",1.075,4.12799898649882,4.80905791030003,5.47823453049662
"657",1.076,4.14263275766675,4.82600508804189,5.49708367792342
"658",1.077,4.15726652883468,4.84295226578375,5.51593282535021
"659",1.078,4.17190030000261,4.85989944352561,5.53478197277701
"660",1.079,4.18653407117054,4.87684662126747,5.55363112020381
"661",1.08,4.20116784233847,4.89379379900933,5.57248026763061
"662",1.081,4.21580161350639,4.91074097675119,5.5913294150574
"663",1.082,4.23043538467432,4.92768815449305,5.6101785624842
"664",1.083,4.24506915584225,4.94463533223491,5.629027709911
"665",1.084,4.25970292701018,4.96158250997677,5.6478768573378
"666",1.085,4.27433669817811,4.97852968771863,5.6667260047646
"667",1.086,4.28897046934604,4.99547686546049,5.6855751521914
"668",1.087,4.30360424051397,5.01242404320235,5.70442429961819
"669",1.088,4.3182380116819,5.02937122094421,5.72327344704499
"670",1.089,4.33287178284982,5.04631839868607,5.74212259447179
"671",1.09,4.34750555401775,5.06326557642793,5.76097174189859
"672",1.091,4.36213932518568,5.08021275416979,5.77982088932538
"673",1.092,4.37852008581584,5.09823587721759,5.80093299176062
"674",1.093,4.394900846446,5.11625900026539,5.82204509419584
"675",1.094,4.41128160707616,5.13428212331319,5.84315719663107
"676",1.095,4.42766236770631,5.15230524636099,5.8642692990663
"677",1.096,4.44404312833647,5.17032836940879,5.88538140150153
"678",1.097,4.46042388896663,5.18835149245659,5.90649350393676
"679",1.098,4.47680464959679,5.20637461550439,5.92760560637199
"680",1.099,4.49318541022695,5.22439773855219,5.94871770880722
"681",1.1,4.50956617085711,5.24242086159999,5.96982981124245
"682",1.101,4.52594693148727,5.26044398464779,5.99094191367767
"683",1.102,4.54232769211743,5.2784671076956,6.01205401611291
"684",1.103,4.55870845274758,5.29649023074339,6.03316611854813
"685",1.104,4.57508921337774,5.3145133537912,6.05427822098336
"686",1.105,4.5914699740079,5.332536476839,6.07539032341859
"687",1.106,4.60785073463806,5.3505595998868,6.09650242585382
"688",1.107,4.62423149526822,5.3685827229346,6.11761452828905
"689",1.108,4.64061225589838,5.3866058459824,6.13872663072428
"690",1.109,4.65699301652853,5.4046289690302,6.15983873315951
"691",1.11,4.67337377715869,5.422652092078,6.18095083559474
"692",1.111,4.68975453778885,5.4406752151258,6.20206293802996
"693",1.112,4.70613529841901,5.4586983381736,6.2231750404652
"694",1.113,4.72251605904917,5.4767214612214,6.24428714290042
"695",1.114,4.73889681967933,5.4947445842692,6.26539924533565
"696",1.115,4.75527758030949,5.512767707317,6.28651134777088
"697",1.116,4.77165834093965,5.53079083036481,6.30762345020611
"698",1.117,4.7879910316486,5.54935603898971,6.32886919447762
"699",1.118,4.80432372235755,5.56792124761462,6.35011493874914
"700",1.119,4.82065641306651,5.58648645623953,6.37136068302065
"701",1.12,4.83698910377546,5.60505166486444,6.39260642729217
"702",1.121,4.85332179448441,5.62361687348935,6.41385217156368
"703",1.122,4.86965448519337,5.64218208211426,6.4350979158352
"704",1.123,4.88598717590232,5.66074729073917,6.45634366010671
"705",1.124,4.90231986661128,5.67931249936408,6.47758940437823
"706",1.125,4.91865255732023,5.69787770798899,6.49883514864974
"707",1.126,4.93498524802918,5.7164429166139,6.52008089292125
"708",1.127,4.95131793873814,5.73500812523881,6.54132663719277
"709",1.128,4.96765062944709,5.75357333386372,6.56257238146428
"710",1.129,4.98398332015605,5.77213854248863,6.5838181257358
"711",1.13,5.000316010865,5.79070375111354,6.60506387000731
"712",1.131,5.01664870157396,5.80926895973845,6.62630961427883
"713",1.132,5.03298139228291,5.82783416836336,6.64755535855034
"714",1.133,5.04931408299186,5.84639937698827,6.66880110282186
"715",1.134,5.06564677370082,5.86496458561318,6.69004684709337
"716",1.135,5.08197946440977,5.88352979423809,6.71129259136489
"717",1.136,5.09831215511872,5.902095002863,6.7325383356364
"718",1.137,5.11464484582768,5.92066021148791,6.75378407990792
"719",1.138,5.13097753653663,5.93922542011282,6.77502982417943
"720",1.139,5.14731022724559,5.95779062873773,6.79627556845095
"721",1.14,5.16364291795454,5.97635583736264,6.81752131272246
"722",1.141,5.1799756086635,5.99492104598755,6.83876705699398
"723",1.142,5.19793013676469,6.01384672103132,6.86260557855237
"724",1.143,5.21588466486589,6.03277239607509,6.88644410011077
"725",1.144,5.23383919296709,6.05169807111886,6.91028262166916
"726",1.145,5.25179372106829,6.07062374616263,6.93412114322755
"727",1.146,5.26974824916948,6.0895494212064,6.95795966478594
"728",1.147,5.28770277727068,6.10847509625017,6.98179818634434
"729",1.148,5.30565730537188,6.12740077129394,7.00563670790273
"730",1.149,5.32361183347308,6.14632644633771,7.02947522946112
"731",1.15,5.34156636157427,6.16525212138148,7.05331375101952
"732",1.151,5.35952088967547,6.18417779642525,7.07715227257791
"733",1.152,5.37747541777667,6.20310347146902,7.1009907941363
"734",1.153,5.39542994587787,6.22202914651279,7.1248293156947
"735",1.154,5.41338447397907,6.24095482155655,7.14866783725309
"736",1.155,5.43133900208027,6.25988049660033,7.17250635881148
"737",1.156,5.44929353018146,6.27880617164409,7.19634488036987
"738",1.157,5.46724805828266,6.29773184668787,7.22018340192827
"739",1.158,5.48520258638386,6.31665752173163,7.24402192348666
"740",1.159,5.50315711448506,6.33558319677541,7.26786044504506
"741",1.16,5.52111164258625,6.35450887181917,7.29169896660345
"742",1.161,5.53906617068745,6.37343454686295,7.31553748816184
"743",1.162,5.55702069878865,6.39236022190671,7.33937600972023
"744",1.163,5.57497522688985,6.41128589695048,7.36321453127863
"745",1.164,5.59292975499104,6.43021157199425,7.38705305283702
"746",1.165,5.61088428309224,6.44913724703802,7.41089157439541
"747",1.166,5.62883881119344,6.46806292208179,7.4347300959538
"748",1.167,5.64579348812589,6.48755645201299,7.45708660004251
"749",1.168,5.66274816505834,6.50704998194418,7.47944310413122
"750",1.169,5.67970284199079,6.52654351187537,7.50179960821992
"751",1.17,5.69665751892324,6.54603704180656,7.52415611230863
"752",1.171,5.71361219585569,6.56553057173775,7.54651261639733
"753",1.172,5.73056687278813,6.58502410166894,7.56886912048604
"754",1.173,5.74752154972059,6.60451763160014,7.59122562457474
"755",1.174,5.76447622665303,6.62401116153133,7.61358212866345
"756",1.175,5.78143090358548,6.64350469146252,7.63593863275215
"757",1.176,5.79838558051793,6.66299822139371,7.65829513684086
"758",1.177,5.81534025745038,6.6824917513249,7.68065164092956
"759",1.178,5.83229493438283,6.70198528125609,7.70300814501827
"760",1.179,5.84924961131528,6.72147881118729,7.72536464910698
"761",1.18,5.86620428824773,6.74097234111848,7.74772115319568
"762",1.181,5.88315896518018,6.76046587104967,7.77007765728439
"763",1.182,5.89999787644274,6.78031987726508,7.79549543095957
"764",1.183,5.91680784628783,6.80026400255155,7.82167852203138
"765",1.184,5.93361781613291,6.82020812783801,7.84786161310319
"766",1.185,5.95042778597801,6.84015225312447,7.874044704175
"767",1.186,5.96723775582309,6.86009637841094,7.9002277952468
"768",1.187,5.98404772566818,6.8800405036974,7.92641088631861
"769",1.188,6.00085769551327,6.89998462898386,7.95259397739042
"770",1.189,6.01766766535836,6.91992875427033,7.97877706846223
"771",1.19,6.03447763520345,6.93987287955679,8.00496015953403
"772",1.191,6.05128760504854,6.95981700484326,8.03114325060584
"773",1.192,6.06809757489363,6.97976113012972,8.05732634167765
"774",1.193,6.08490754473872,6.99970525541619,8.08350943274946
"775",1.194,6.10171751458381,7.01964938070265,8.10969252382126
"776",1.195,6.1185274844289,7.03959350598912,8.13587561489307
"777",1.196,6.13533745427399,7.05953763127558,8.16205870596488
"778",1.197,6.15214742411908,7.07948175656205,8.18824179703669
"779",1.198,6.16895739396416,7.09942588184851,8.21442488810849
"780",1.199,6.18576736380925,7.11937000713497,8.24060797918031
"781",1.2,6.20257733365434,7.13931413242144,8.26679107025211
"782",1.201,6.21938730349943,7.1592582577079,8.29297416132392
"783",1.202,6.23619727334452,7.17920238299437,8.31915725239573
"784",1.203,6.25300724318961,7.19914650828083,8.34534034346754
"785",1.204,6.2698172130347,7.21909063356729,8.37152343453934
"786",1.205,6.28662718287979,7.23903475885376,8.39770652561115
"787",1.206,6.30343715272488,7.25897888414022,8.42388961668296
"788",1.207,6.32024712256997,7.27892300942669,8.45007270775477
"789",1.208,6.33705709241506,7.29886713471315,8.47625579882657
"790",1.209,6.35386706226015,7.31881125999962,8.50243888989838
"791",1.21,6.37067703210523,7.33875538528608,8.52862198097019
"792",1.211,6.38748700195032,7.35869951057255,8.554805072042
"793",1.212,6.40429697179541,7.37864363585901,8.5809881631138
"794",1.213,6.4211069416405,7.39858776114547,8.60717125418562
"795",1.214,6.43791691148559,7.41853188643194,8.63335434525742
"796",1.215,6.45472688133068,7.4384760117184,8.65953743632923
"797",1.216,6.47153685117577,7.45842013700487,8.68572052740104
"798",1.217,6.48973267619389,7.47889539075233,8.71149550606627
"799",1.218,6.50931435638502,7.4999017729608,8.73686237232493
"800",1.219,6.52889603657617,7.52090815516927,8.76222923858359
"801",1.22,6.5484777167673,7.54191453737774,8.78759610484225
"802",1.221,6.56805939695845,7.56292091958621,8.81296297110091
"803",1.222,6.58764107714958,7.58392730179467,8.83832983735957
"804",1.223,6.60722275734073,7.60493368400314,8.86369670361823
"805",1.224,6.62680443753186,7.62594006621161,8.88906356987689
"806",1.225,6.64638611772301,7.64694644842008,8.91443043613556
"807",1.226,6.66596779791414,7.66795283062854,8.93979730239421
"808",1.227,6.68554947810529,7.68895921283701,8.96516416865288
"809",1.228,6.70513115829643,7.70996559504548,8.99053103491153
"810",1.229,6.72471283848757,7.73097197725395,9.0158979011702
"811",1.23,6.74429451867871,7.75197835946241,9.04126476742885
"812",1.231,6.76387619886985,7.77298474167088,9.06663163368752
"813",1.232,6.78345787906099,7.79399112387935,9.09199849994618
"814",1.233,6.80303955925213,7.81499750608782,9.11736536620484
"815",1.234,6.82262123944327,7.83600388829628,9.1427322324635
"816",1.235,6.84220291963441,7.85701027050475,9.16809909872216
"817",1.236,6.86178459982555,7.87801665271322,9.19346596498082
"818",1.237,6.87914043735431,7.89928254494725,9.22060235017127
"819",1.238,6.89501237977482,7.920721443865,9.24891841464957
"820",1.239,6.91088432219533,7.94216034278274,9.27723447912789
"821",1.24,6.92675626461583,7.96359924170048,9.30555054360619
"822",1.241,6.94262820703634,7.98503814061823,9.3338666080845
"823",1.242,6.95850014945685,8.00647703953597,9.36218267256281
"824",1.243,6.97437209187736,8.02791593845371,9.39049873704112
"825",1.244,6.99024403429787,8.04935483737146,9.41881480151942
"826",1.245,7.00611597671838,8.0707937362892,9.44713086599773
"827",1.246,7.02198791913888,8.09223263520694,9.47544693047604
"828",1.247,7.03785986155939,8.11367153412469,9.50376299495435
"829",1.248,7.0537318039799,8.13511043304243,9.53207905943265
"830",1.249,7.06960374640041,8.15654933196018,9.56039512391096
"831",1.25,7.08547568882092,8.17798823087792,9.58871118838927
"832",1.251,7.10134763124143,8.19942712979566,9.61702725286758
"833",1.252,7.11721957366194,8.22086602871341,9.64534331734589
"834",1.253,7.13309151608244,8.24230492763115,9.67365938182419
"835",1.254,7.14896345850295,8.26374382654889,9.7019754463025
"836",1.255,7.16483540092346,8.28518272546663,9.73029151078081
"837",1.256,7.18070734334397,8.30662162438438,9.75860757525912
"838",1.257,7.19657928576448,8.32806052330212,9.78692363973742
"839",1.258,7.21245122818499,8.34949942221987,9.81523970421573
"840",1.259,7.22832317060549,8.37093832113761,9.84355576869404
"841",1.26,7.244195113026,8.39237722005536,9.87187183317235
"842",1.261,7.26006705544651,8.4138161189731,9.90018789765065
"843",1.262,7.27593899786702,8.43525501789084,9.92850396212896
"844",1.263,7.29181094028753,8.45669391680858,9.95682002660727
"845",1.264,7.30768288270804,8.47813281572633,9.98513609108558
"846",1.265,7.32355482512854,8.49957171464407,10.0134521555639
"847",1.266,7.33942676754905,8.52101061356182,10.0417682200422
"848",1.267,7.35529870996956,8.54244951247956,10.0700842845205
"849",1.268,7.37117065239007,8.5638884113973,10.0984003489988
"850",1.269,7.38704259481058,8.58532731031504,10.1267164134771
"851",1.27,7.40291453723109,8.60676620923279,10.1550324779554
"852",1.271,7.4187864796516,8.62820510815053,10.1833485424337
"853",1.272,7.43465842207211,8.64964400706828,10.211664606912
"854",1.273,7.45053036449261,8.67108290598602,10.2399806713903
"855",1.274,7.46640230691312,8.69252180490376,10.2682967358687
"856",1.275,7.48227424933363,8.71396070382151,10.296612800347
"857",1.276,7.49814619175414,8.73539960273925,10.3249288648253
"858",1.277,7.51401813417465,8.75683850165699,10.3532449293036
"859",1.278,7.52989007659516,8.77827740057474,10.3815609937819
"860",1.279,7.54576201901566,8.79971629949248,10.4098770582602
"861",1.28,7.56163396143617,8.82115519841023,10.4381931227385
"862",1.281,7.57750590385668,8.84259409732797,10.4665091872168
"863",1.282,7.59337784627719,8.86403299624571,10.4948252516951
"864",1.283,7.60919072703311,8.88647254320116,10.52641589211
"865",1.284,7.6249799831232,8.9093123493717,10.5593163628994
"866",1.285,7.64076923921329,8.93215215554224,10.5922168336889
"867",1.286,7.65655849530339,8.95499196171278,10.6251173044784
"868",1.287,7.67234775139347,8.97783176788331,10.6580177752679
"869",1.288,7.68813700748357,9.00067157405385,10.6909182460573
"870",1.289,7.70392626357366,9.02351138022439,10.7238187168468
"871",1.29,7.71971551966375,9.04635118639493,10.7567191876363
"872",1.291,7.73550477575384,9.06919099256546,10.7896196584257
"873",1.292,7.75129403184393,9.092030798736,10.8225201292152
"874",1.293,7.76708328793402,9.11487060490654,10.8554206000047
"875",1.294,7.78287254402411,9.13771041107708,10.8883210707942
"876",1.295,7.7986618001142,9.16055021724761,10.9212215415836
"877",1.296,7.81445105620429,9.18339002341815,10.9541220123731
"878",1.297,7.83024031229438,9.20622982958869,10.9870224831626
"879",1.298,7.84602956838447,9.22906963575923,11.019922953952
"880",1.299,7.86181882447456,9.25190944192976,11.0528234247415
"881",1.3,7.87760808056465,9.2747492481003,11.085723895531
"882",1.301,7.89339733665474,9.29758905427083,11.1186243663205
"883",1.302,7.90918659274483,9.32042886044137,11.1515248371099
"884",1.303,7.92497584883492,9.34326866661191,11.1844253078994
"885",1.304,7.94076510492501,9.36610847278245,11.2173257786889
"886",1.305,7.9565543610151,9.38894827895298,11.2502262494783
"887",1.306,7.97234361710519,9.41178808512352,11.2831267202678
"888",1.307,7.98813287319528,9.43462789129406,11.3160271910573
"889",1.308,8.00392212928537,9.4574676974646,11.3489276618468
"890",1.309,8.01971138537546,9.48030750363513,11.3818281326362
"891",1.31,8.03550064146555,9.50314730980567,11.4147286034257
"892",1.311,8.05128989755564,9.52598711597621,11.4476290742152
"893",1.312,8.06707915364573,9.54882692214675,11.4805295450047
"894",1.313,8.08286840973582,9.57166672831728,11.5134300157941
"895",1.314,8.09865766582591,9.59450653448782,11.5463304865836
"896",1.315,8.114446921916,9.61734634065835,11.5792309573731
"897",1.316,8.1302361780061,9.6401861468289,11.6121314281625
"898",1.317,8.14602543409618,9.66302595299943,11.645031898952
"899",1.318,8.16181469018628,9.68586575916997,11.6779323697415
"900",1.319,8.17760394627637,9.7087055653405,11.7108328405309
"901",1.32,8.19339320236646,9.73154537151104,11.7437333113204
"902",1.321,8.20918245845655,9.75438517768158,11.7766337821099
"903",1.322,8.22497171454664,9.77722498385212,11.8095342528994
"904",1.323,8.24076097063673,9.80006479002265,11.8424347236888
"905",1.324,8.25655022672682,9.82290459619319,11.8753351944783
"906",1.325,8.27233948281691,9.84574440236373,11.9082356652678
"907",1.326,8.288128738907,9.86858420853427,11.9411361360573
"908",1.327,8.30391799499709,9.8914240147048,11.9740366068467
"909",1.328,8.31970725108718,9.91426382087534,12.0069370776362
"910",1.329,8.33462332735844,9.93848230452443,12.0395791476885
"911",1.33,8.34935874573616,9.96298603178978,12.0721677555194
